"date","value"
"2017.08.24",3.1481
"2017.08.31",3.1479
"2017.09.07",3.0993
"2017.09.14",3.119
"2017.09.21",3.1377
"2017.09.28",3.1825
"2017.10.05",3.1545
"2017.10.12",3.1705
"2017.10.19",3.1671
"2017.10.26",3.2906
"2017.11.02",3.268
"2017.11.09",3.2521
"2017.11.16",3.274
"2017.11.23",3.2219
"2017.11.30",3.2727
"2017.12.07",3.2907
"2017.12.14",3.3419
"2017.12.21",3.3084
"2017.12.28",3.3125
"2018.01.04",3.2346
"2018.01.11",3.2155
"2018.01.18",3.2065
"2018.01.25",3.1485
"2018.02.01",3.1669
"2018.02.08",3.2858
"2018.02.15",3.2279
"2018.02.22",3.2502
"2018.03.01",3.2515
"2018.03.08",3.2669
"2018.03.15",3.2862
"2018.03.22",3.3159
"2018.03.29",3.306
"2018.04.05",3.3449
"2018.04.12",3.4133
"2018.04.19",3.3885
"2018.04.26",3.4755
"2018.05.03",3.5282
"2018.05.10",3.5502
"2018.05.17",3.6966
"2018.05.24",3.6496
"2018.05.31",3.7235
"2018.06.07",3.9078
"2018.06.14",3.806
"2018.06.21",3.7691
"2018.06.28",3.8624
"2018.07.05",3.9327
"2018.07.12",3.8822
"2018.07.19",3.8295
"2018.07.26",3.7462
"2018.08.02",3.7503
"2018.08.09",3.8015
"2018.08.16",3.9072
"2018.08.23",4.1155
"2018.08.30",4.1495
"2018.09.06",4.059
"2018.09.13",4.2077
"2018.09.20",4.0771
"2018.09.27",4.0123
"2018.10.04",3.8745
"2018.10.11",3.7812
"2018.10.18",3.7216
"2018.10.25",3.7058
"2018.11.01",3.7012
"2018.11.08",3.7605
"2018.11.15",3.7843
"2018.11.22",3.8045
"2018.11.29",3.8527
"2018.12.06",3.8793
"2018.12.13",3.8911
"2018.12.20",3.8422
"2018.12.27",3.8735
"2019.01.03",3.7565
"2019.01.10",3.7105
"2019.01.17",3.7504
"2019.01.24",3.7733
"2019.01.31",3.644
"2019.02.07",3.7167
"2019.02.14",3.7233
"2019.02.21",3.7696
"2019.02.28",3.7514
"2019.03.07",3.8704
"2019.03.14",3.8443
"2019.03.21",3.793
"2019.03.28",3.901
"2019.04.04",3.859
"2019.04.11",3.857
"2019.04.18",3.9261
"2019.04.25",3.953
"2019.05.02",3.9654
"2019.05.09",3.9456
"2019.05.16",4.0467
"2019.05.23",4.0394
"2019.05.30",3.9816
"2019.06.06",3.8795
"2019.06.13",3.8485
"2019.06.20",3.8386
"2019.06.27",3.8194
"2019.07.04",3.8008
"2019.07.11",3.754
"2019.07.18",3.7187
"2019.07.25",3.7783
"2019.08.01",3.8388
"2019.08.08",3.9188
"2019.08.15",3.9908
"2019.08.22",4.0704
"2019.08.29",4.1685
"2019.09.05",4.1081
"2019.09.12",4.0602
"2019.09.19",4.1672
"2019.09.26",4.1707
"2019.10.03",4.0832
"2019.10.10",4.1089
"2019.10.17",4.163
"2019.10.24",4.0401
"2019.10.31",4.0174
"2019.11.07",4.1004
"2019.11.14",4.1949
"2019.11.21",4.193
"2019.11.28",4.19
"2019.12.05",4.1856
"2019.12.12",4.0905
"2019.12.19",4.0694
"2019.12.26",4.0557
"2020.01.02",4.026
"2020.01.09",4.0925
"2020.01.16",4.1847
"2020.01.23",4.1703
"2020.01.30",4.243
"2020.02.06",4.2822
"2020.02.13",4.3498
"2020.02.20",4.3933
"2020.02.27",4.4861
"2020.03.05",4.6073
"2020.03.12",4.791
"2020.03.19",5.0957
"2020.03.26",5.0212
"2020.04.02",5.2533
"2020.04.09",5.107
"2020.04.16",5.2333
"2020.04.23",5.5335
"2020.04.30",5.4858
"2020.05.07",5.8307
"2020.05.14",5.8115
"2020.05.21",5.5507
"2020.05.28",5.4045
"2020.06.04",5.119
"2020.06.11",4.976
"2020.06.18",5.3776
"2020.06.25",5.3561
"2020.07.02",5.3596
"2020.07.09",5.3413
"2020.07.16",5.3311
"2020.07.23",5.2112
"2020.07.30",5.1534
"2020.08.06",5.3315
"2020.08.13",5.369
"2020.08.20",5.5568
"2020.08.27",5.5691
"2020.09.03",5.2914
"2020.09.10",5.321
"2020.09.17",5.2394
"2020.09.24",5.5089
"2020.10.01",5.6437
"2020.10.08",5.5987
"2020.10.15",5.6126
"2020.10.22",5.5893
"2020.10.29",5.779
"2020.11.05",5.525
"2020.11.12",5.4581
"2020.11.19",5.3054
"2020.11.26",5.3365
"2020.12.03",5.1515
"2020.12.10",5.0256
"2020.12.17",5.0582
"2020.12.24",5.2165
"2020.12.31",5.1935
