"date","value"
2015.08.08,3.4829
2015.08.09,3.4587
2015.08.10,3.4345
2015.08.11,3.475
2015.08.12,3.481
2015.08.13,3.5194
2015.08.14,3.4845
2015.08.15,3.4834
2015.08.16,3.4823
2015.08.17,3.4812
2015.08.18,3.4681
2015.08.19,3.4932
2015.08.20,3.457
2015.08.21,3.5007
2015.08.22,3.518266666666667
2015.08.23,3.535833333333333
2015.08.24,3.5534
2015.08.25,3.6175
2015.08.26,3.5963
2015.08.27,3.551
2015.08.28,3.5823
2015.08.29,3.5946333333333333
2015.08.30,3.6069666666666667
2015.08.31,3.6193
2015.09.01,3.702
2015.09.02,3.7591
2015.09.03,3.738
2015.09.04,3.8442
2015.09.05,3.8423666666666665
2015.09.06,3.840533333333333
2015.09.07,3.8387
2015.09.08,3.82
2015.09.09,3.7783
2015.09.10,3.8498
2015.09.11,3.8705
2015.09.12,3.852
2015.09.13,3.8335
2015.09.14,3.815
2015.09.15,3.8634
2015.09.16,3.8289
2015.09.17,3.899
2015.09.18,3.9459
2015.09.19,3.9591666666666665
2015.09.20,3.9724333333333335
2015.09.21,3.9857
2015.09.22,4.0497
2015.09.23,4.178
2015.09.24,3.9368
2015.09.25,3.9777
2015.09.26,4.021233333333333
2015.09.27,4.064766666666666
2015.09.28,4.1083
2015.09.29,4.0634
2015.09.30,3.9491
2015.10.01,4.01
2015.10.02,3.9331
2015.10.03,3.926066666666667
2015.10.04,3.919033333333333
2015.10.05,3.912
2015.10.06,3.8539
2015.10.07,3.8838
2015.10.08,3.7839
2015.10.09,3.766
2015.10.10,3.7653
2015.10.11,3.7646
2015.10.12,3.7639
2015.10.13,3.8937
2015.10.14,3.8119
2015.10.15,3.8032
2015.10.16,3.9245
2015.10.17,3.911566666666667
2015.10.18,3.898633333333333
2015.10.19,3.8857
2015.10.20,3.9073
2015.10.21,3.9414
2015.10.22,3.9088
2015.10.23,3.8807
2015.10.24,3.8891333333333336
2015.10.25,3.8975666666666666
2015.10.26,3.906
2015.10.27,3.8883
2015.10.28,3.9094
2015.10.29,3.8509
2015.10.30,3.8564
2015.10.31,3.8545
2015.11.01,3.8526
2015.11.02,3.8507
2015.11.03,3.7712
2015.11.04,3.8003
2015.11.05,3.7813
2015.11.06,3.7713
2015.11.07,3.7805333333333335
2015.11.08,3.7897666666666665
