"﻿date","value"
"2010.03.15",1.7635
"2010.03.16",1.7673
"2010.03.17",1.7674
"2010.03.18",1.791
"2010.03.19",1.8009
"2010.03.20",1.7962333333333333
"2010.03.21",1.7915666666666665
"2010.03.22",1.7869
"2010.03.23",1.7767
"2010.03.24",1.8002
"2010.03.25",1.8197
"2010.03.26",1.8181
"2010.03.27",1.8103666666666667
"2010.03.28",1.8026333333333333
"2010.03.29",1.7949
"2010.03.30",1.7891
"2010.03.31",1.7837
"2010.04.01",1.7647
"2010.04.02",1.765
"2010.04.03",1.7637
"2010.04.04",1.7624
"2010.04.05",1.7611
"2010.04.06",1.7544
"2010.04.07",1.781
"2010.04.08",1.7795
"2010.04.09",1.7652
"2010.04.10",1.7613666666666667
"2010.04.11",1.7575333333333334
"2010.04.12",1.7537
"2010.04.13",1.7495
"2010.04.14",1.7449
"2010.04.15",1.7487
"2010.04.16",1.7575
"2010.04.17",1.7566666666666666
"2010.04.18",1.7558333333333334
"2010.04.19",1.755
"2010.04.20",1.7523
"2010.04.21",1.7523
"2010.04.22",1.7643
"2010.04.23",1.7567
"2010.04.24",1.7531999999999999
"2010.04.25",1.7497
"2010.04.26",1.7462
"2010.04.27",1.7711
"2010.04.28",1.751
"2010.04.29",1.729
"2010.04.30",1.7375
"2010.05.01",1.7340666666666666
"2010.05.02",1.7306333333333335
"2010.05.03",1.7272
"2010.05.04",1.7635
"2010.05.05",1.7933
"2010.05.06",1.8547
"2010.05.07",1.837
"2010.05.08",1.8151666666666666
"2010.05.09",1.7933333333333334
"2010.05.10",1.7715
"2010.05.11",1.7892
"2010.05.12",1.7723
"2010.05.13",1.7736
"2010.05.14",1.7993
"2010.05.15",1.7996333333333332
"2010.05.16",1.7999666666666667
"2010.05.17",1.8003
"2010.05.18",1.8206
"2010.05.19",1.8272
"2010.05.20",1.8819
"2010.05.21",1.853
"2010.05.22",1.8585
"2010.05.23",1.8639999999999999
"2010.05.24",1.8695
"2010.05.25",1.8438
"2010.05.26",1.8722
"2010.05.27",1.8143
"2010.05.28",1.8173
"2010.05.29",1.8182333333333334
"2010.05.30",1.8191666666666666
"2010.05.31",1.8201
"2010.06.01",1.848
"2010.06.02",1.818
"2010.06.03",1.8196
"2010.06.04",1.8647
"2010.06.05",1.8696333333333333
"2010.06.06",1.8745666666666667
"2010.06.07",1.8795
"2010.06.08",1.8538
"2010.06.09",1.8502
"2010.06.10",1.8025
"2010.06.11",1.8092
"2010.06.12",1.8098999999999998
"2010.06.13",1.8106
"2010.06.14",1.8113
"2010.06.15",1.7847
"2010.06.16",1.7853
"2010.06.17",1.7808
"2010.06.18",1.7713
"2010.06.19",1.7712666666666668
"2010.06.20",1.7712333333333334
"2010.06.21",1.7712
"2010.06.22",1.7881
"2010.06.23",1.7873
"2010.06.24",1.7822
"2010.06.25",1.7785
"2010.06.26",1.7794666666666668
"2010.06.27",1.7804333333333333
"2010.06.28",1.7814
"2010.06.29",1.8119
"2010.06.30",1.8039
"2010.07.01",1.7901
"2010.07.02",1.771
"2010.07.03",1.7723666666666666
"2010.07.04",1.7737333333333332
"2010.07.05",1.7751
"2010.07.06",1.7792
"2010.07.07",1.7658
"2010.07.08",1.7639
"2010.07.09",1.7585
"2010.07.10",1.7592333333333332
"2010.07.11",1.7599666666666667
"2010.07.12",1.7607
"2010.07.13",1.754
"2010.07.14",1.7631
"2010.07.15",1.7631
"2010.07.16",1.783
"2010.07.17",1.7861333333333334
"2010.07.18",1.7892666666666666
"2010.07.19",1.7924
"2010.07.20",1.7738
"2010.07.21",1.7807
"2010.07.22",1.7578
"2010.07.23",1.7732
"2010.07.24",1.7695333333333334
"2010.07.25",1.7658666666666667
"2010.07.26",1.7622
"2010.07.27",1.7687
"2010.07.28",1.7658
"2010.07.29",1.7599
"2010.07.30",1.754
"2010.07.31",1.7530333333333334
"2010.08.01",1.7520666666666667
"2010.08.02",1.7511
"2010.08.03",1.7557
"2010.08.04",1.7517
"2010.08.05",1.7525
"2010.08.06",1.76
"2010.08.07",1.756
"2010.08.08",1.752
"2010.08.09",1.748
"2010.08.10",1.7527
"2010.08.11",1.774
"2010.08.12",1.7687
"2010.08.13",1.7723
"2010.08.14",1.7671999999999999
"2010.08.15",1.7621
"2010.08.16",1.757
"2010.08.17",1.7549
"2010.08.18",1.7515
"2010.08.19",1.7569
"2010.08.20",1.7562
"2010.08.21",1.7608
"2010.08.22",1.7654
"2010.08.23",1.77
"2010.08.24",1.7713
"2010.08.25",1.7635
"2010.08.26",1.7616
"2010.08.27",1.7493
"2010.08.28",1.7525333333333333
"2010.08.29",1.7557666666666667
"2010.08.30",1.759
"2010.08.31",1.755
"2010.09.01",1.745
"2010.09.02",1.7256
"2010.09.03",1.7325
"2010.09.04",1.7306333333333332
"2010.09.05",1.7287666666666668
"2010.09.06",1.7269
"2010.09.07",1.734
"2010.09.08",1.7256
"2010.09.09",1.7201
"2010.09.10",1.7218
"2010.09.11",1.7178
"2010.09.12",1.7138
"2010.09.13",1.7098
"2010.09.14",1.71
"2010.09.15",1.7237
"2010.09.16",1.7123
"2010.09.17",1.7217
"2010.09.18",1.7254
"2010.09.19",1.7290999999999999
"2010.09.20",1.7328
"2010.09.21",1.7116
"2010.09.22",1.7187
"2010.09.23",1.7228
"2010.09.24",1.7088
"2010.09.25",1.7091666666666667
"2010.09.26",1.7095333333333333
"2010.09.27",1.7099
"2010.09.28",1.708
"2010.09.29",1.7005
"2010.09.30",1.6876
"2010.10.01",1.6897
"2010.10.02",1.6923666666666666
"2010.10.03",1.6950333333333334
"2010.10.04",1.6977
"2010.10.05",1.6636
"2010.10.06",1.6782
"2010.10.07",1.6812
"2010.10.08",1.6656
"2010.10.09",1.6672666666666667
"2010.10.10",1.6689333333333334
"2010.10.11",1.6706
"2010.10.12",1.6707
"2010.10.13",1.6522
"2010.10.14",1.6597
"2010.10.15",1.6656
"2010.10.16",1.6679
"2010.10.17",1.6702000000000001
"2010.10.18",1.6725
"2010.10.19",1.6824
"2010.10.20",1.6762
"2010.10.21",1.6969
"2010.10.22",1.7059
"2010.10.23",1.7025333333333332
"2010.10.24",1.6991666666666667
"2010.10.25",1.6958
"2010.10.26",1.7033
"2010.10.27",1.7203
"2010.10.28",1.7045
"2010.10.29",1.7012
"2010.10.30",1.7020666666666666
"2010.10.31",1.7029333333333334
"2010.11.01",1.7038
"2010.11.02",1.7039
"2010.11.03",1.6899
"2010.11.04",1.67
"2010.11.05",1.6785
"2010.11.06",1.6857666666666666
"2010.11.07",1.6930333333333334
"2010.11.08",1.7003
"2010.11.09",1.7007
"2010.11.10",1.7076
"2010.11.11",1.7158
"2010.11.12",1.7219
"2010.11.13",1.7218666666666667
"2010.11.14",1.7218333333333333
"2010.11.15",1.7218
"2010.11.16",1.7403
"2010.11.17",1.7264
"2010.11.18",1.7115
"2010.11.19",1.7154
"2010.11.20",1.7173666666666667
"2010.11.21",1.7193333333333334
"2010.11.22",1.7213
"2010.11.23",1.7357
"2010.11.24",1.721
"2010.11.25",1.7211
"2010.11.26",1.7269
"2010.11.27",1.7240333333333333
"2010.11.28",1.7211666666666667
"2010.11.29",1.7183
"2010.11.30",1.715
"2010.12.01",1.7052
"2010.12.02",1.696
"2010.12.03",1.6875
"2010.12.04",1.6833
"2010.12.05",1.6791
"2010.12.06",1.6749
"2010.12.07",1.682
"2010.12.08",1.6898
"2010.12.09",1.7094
"2010.12.10",1.7066
"2010.12.11",1.7022333333333333
"2010.12.12",1.6978666666666666
"2010.12.13",1.6935
"2010.12.14",1.6971
"2010.12.15",1.7096
"2010.12.16",1.7031
"2010.12.17",1.7138
"2010.12.18",1.7112666666666667
"2010.12.19",1.7087333333333332
"2010.12.20",1.7062
"2010.12.21",1.6952
"2010.12.22",1.6999
"2010.12.23",1.6903
"2010.12.24",1.6909
"2010.12.25",1.6891333333333334
"2010.12.26",1.6873666666666667
"2010.12.27",1.6856
"2010.12.28",1.6912
"2010.12.29",1.677
"2010.12.30",1.66
"2010.12.31",1.6595
"2011.01.01",1.6553333333333333
"2011.01.02",1.6511666666666667
"2011.01.03",1.647
"2011.01.04",1.661
"2011.01.05",1.6737
"2011.01.06",1.6856
"2011.01.07",1.6832
"2011.01.08",1.6850666666666667
"2011.01.09",1.6869333333333334
"2011.01.10",1.6888
"2011.01.11",1.6834
"2011.01.12",1.6731
"2011.01.13",1.6726
"2011.01.14",1.6856
"2011.01.15",1.6837666666666666
"2011.01.16",1.6819333333333333
"2011.01.17",1.6801
"2011.01.18",1.6742
"2011.01.19",1.6705
"2011.01.20",1.6738
"2011.01.21",1.6764
"2011.01.22",1.6746999999999999
"2011.01.23",1.673
"2011.01.24",1.6713
"2011.01.25",1.6717
"2011.01.26",1.6678
"2011.01.27",1.6762
"2011.01.28",1.6823
"2011.01.29",1.6773666666666667
"2011.01.30",1.6724333333333332
"2011.01.31",1.6675
"2011.02.01",1.6648
"2011.02.02",1.6681
"2011.02.03",1.6683
"2011.02.04",1.6735
"2011.02.05",1.6753
"2011.02.06",1.6771
"2011.02.07",1.6789
"2011.02.08",1.665
"2011.02.09",1.6596
"2011.02.10",1.6686
"2011.02.11",1.6656
"2011.02.12",1.6660666666666666
"2011.02.13",1.6665333333333334
"2011.02.14",1.667
"2011.02.15",1.669
"2011.02.16",1.6705
"2011.02.17",1.6615
"2011.02.18",1.6628
"2011.02.19",1.6646666666666667
"2011.02.20",1.6665333333333334
"2011.02.21",1.6684
"2011.02.22",1.6721
"2011.02.23",1.6745
"2011.02.24",1.664
"2011.02.25",1.6632
"2011.02.26",1.6634
"2011.02.27",1.6636
"2011.02.28",1.6638
"2011.03.01",1.6633
"2011.03.02",1.6575
"2011.03.03",1.6489
"2011.03.04",1.6555
"2011.03.05",1.6545333333333334
"2011.03.06",1.6535666666666666
"2011.03.07",1.6526
"2011.03.08",1.654
"2011.03.09",1.6538
"2011.03.10",1.6623
"2011.03.11",1.665
"2011.03.12",1.6631
"2011.03.13",1.6612
"2011.03.14",1.6593
"2011.03.15",1.6655
"2011.03.16",1.6757
"2011.03.17",1.6782
"2011.03.18",1.6655
"2011.03.19",1.6659666666666666
"2011.03.20",1.6664333333333334
"2011.03.21",1.6669
"2011.03.22",1.6595
"2011.03.23",1.6611
"2011.03.24",1.6593
"2011.03.25",1.6615
"2011.03.26",1.6619666666666666
"2011.03.27",1.6624333333333334
"2011.03.28",1.6629
"2011.03.29",1.646
"2011.03.30",1.6284
"2011.03.31",1.632
"2011.04.01",1.6275
"2011.04.02",1.6207333333333334
"2011.04.03",1.6139666666666665
"2011.04.04",1.6072
"2011.04.05",1.6082
"2011.04.06",1.6149
"2011.04.07",1.586
"2011.04.08",1.5689
"2011.04.09",1.5735666666666666
"2011.04.10",1.5782333333333334
"2011.04.11",1.5829
"2011.04.12",1.596
"2011.04.13",1.5862
"2011.04.14",1.5778
"2011.04.15",1.5758
"2011.04.16",1.5799333333333334
"2011.04.17",1.5840666666666667
"2011.04.18",1.5882
"2011.04.19",1.5755
"2011.04.20",1.5664
"2011.04.21",1.564
"2011.04.22",1.564
"2011.04.23",1.5655000000000001
"2011.04.24",1.567
"2011.04.25",1.5685
"2011.04.26",1.5619
"2011.04.27",1.5669
"2011.04.28",1.5817
"2011.04.29",1.5775
"2011.04.30",1.5812666666666666
"2011.05.01",1.5850333333333333
"2011.05.02",1.5888
"2011.05.03",1.5883
"2011.05.04",1.6158
"2011.05.05",1.6215
"2011.05.06",1.6153
"2011.05.07",1.6146666666666667
"2011.05.08",1.6140333333333332
"2011.05.09",1.6134
"2011.05.10",1.6037
"2011.05.11",1.6209
"2011.05.12",1.6196
"2011.05.13",1.6361
"2011.05.14",1.6356000000000002
"2011.05.15",1.6351
"2011.05.16",1.6346
"2011.05.17",1.6159
"2011.05.18",1.6093
"2011.05.19",1.6165
"2011.05.20",1.6225
"2011.05.21",1.6261666666666668
"2011.05.22",1.6298333333333332
"2011.05.23",1.6335
"2011.05.24",1.624
"2011.05.25",1.6289
"2011.05.26",1.6158
"2011.05.27",1.5945
"2011.05.28",1.5925
"2011.05.29",1.5905
"2011.05.30",1.5885
"2011.05.31",1.58
"2011.06.01",1.5933
"2011.06.02",1.5754
"2011.06.03",1.576
"2011.06.04",1.5787
"2011.06.05",1.5814000000000001
"2011.06.06",1.5841
"2011.06.07",1.5808
"2011.06.08",1.5812
"2011.06.09",1.5829
"2011.06.10",1.5963
"2011.06.11",1.5919333333333334
"2011.06.12",1.5875666666666666
"2011.06.13",1.5832
"2011.06.14",1.5828
"2011.06.15",1.6002
"2011.06.16",1.6024
"2011.06.17",1.598
"2011.06.18",1.5974000000000002
"2011.06.19",1.5968
"2011.06.20",1.5962
"2011.06.21",1.5865
"2011.06.22",1.5914
"2011.06.23",1.5913
"2011.06.24",1.6044
"2011.06.25",1.6009333333333333
"2011.06.26",1.5974666666666668
"2011.06.27",1.594
"2011.06.28",1.5762
"2011.06.29",1.5674
"2011.06.30",1.5622
"2011.07.01",1.5573
"2011.07.02",1.5557666666666665
"2011.07.03",1.5542333333333334
"2011.07.04",1.5527
"2011.07.05",1.5653
"2011.07.06",1.5692
"2011.07.07",1.5553
"2011.07.08",1.5654
"2011.07.09",1.5703666666666667
"2011.07.10",1.5753333333333333
"2011.07.11",1.5803
"2011.07.12",1.5795
"2011.07.13",1.5719
"2011.07.14",1.577
"2011.07.15",1.5746
"2011.07.16",1.5754333333333332
"2011.07.17",1.5762666666666667
"2011.07.18",1.5771
"2011.07.19",1.5663
"2011.07.20",1.5654
"2011.07.21",1.5527
"2011.07.22",1.5522
"2011.07.23",1.5482
"2011.07.24",1.5442
"2011.07.25",1.5402
"2011.07.26",1.5383
"2011.07.27",1.5553
"2011.07.28",1.567
"2011.07.29",1.549
"2011.07.30",1.5548666666666666
"2011.07.31",1.5607333333333333
"2011.08.01",1.5666
"2011.08.02",1.566
"2011.08.03",1.5621
"2011.08.04",1.5873
"2011.08.05",1.5759
"2011.08.06",1.5927666666666667
"2011.08.07",1.6096333333333335
"2011.08.08",1.6265
"2011.08.09",1.5894
"2011.08.10",1.6235
"2011.08.11",1.6272
"2011.08.12",1.611
"2011.08.13",1.6034
"2011.08.14",1.5958
"2011.08.15",1.5882
"2011.08.16",1.5899
"2011.08.17",1.5888
"2011.08.18",1.5989
"2011.08.19",1.5998
"2011.08.20",1.6023
"2011.08.21",1.6048
"2011.08.22",1.6073
"2011.08.23",1.5968
"2011.08.24",1.6137
"2011.08.25",1.6096
"2011.08.26",1.6031
"2011.08.27",1.5991333333333333
"2011.08.28",1.5951666666666666
"2011.08.29",1.5912
"2011.08.30",1.5963
"2011.08.31",1.5892
"2011.09.01",1.62
"2011.09.02",1.6415
"2011.09.03",1.6428
"2011.09.04",1.6441
"2011.09.05",1.6454
"2011.09.06",1.6553
"2011.09.07",1.654
"2011.09.08",1.6595
"2011.09.09",1.6729
"2011.09.10",1.6831666666666667
"2011.09.11",1.6934333333333333
"2011.09.12",1.7037
"2011.09.13",1.71
"2011.09.14",1.714
"2011.09.15",1.705
"2011.09.16",1.7327
"2011.09.17",1.7550333333333332
"2011.09.18",1.7773666666666668
"2011.09.19",1.7997
"2011.09.20",1.7856
"2011.09.21",1.8838
"2011.09.22",1.9033
"2011.09.23",1.8333
"2011.09.24",1.8296999999999999
"2011.09.25",1.8261
"2011.09.26",1.8225
"2011.09.27",1.8042
"2011.09.28",1.8372
"2011.09.29",1.8425
"2011.09.30",1.879
"2011.10.01",1.8836666666666666
"2011.10.02",1.8883333333333334
"2011.10.03",1.893
"2011.10.04",1.8575
"2011.10.05",1.8317
"2011.10.06",1.7805
"2011.10.07",1.7717
"2011.10.08",1.7686
"2011.10.09",1.7655
"2011.10.10",1.7624
"2011.10.11",1.775
"2011.10.12",1.775
"2011.10.13",1.7508
"2011.10.14",1.7319
"2011.10.15",1.7458
"2011.10.16",1.7597
"2011.10.17",1.7736
"2011.10.18",1.7524
"2011.10.19",1.7731
"2011.10.20",1.7812
"2011.10.21",1.7748
"2011.10.22",1.7668
"2011.10.23",1.7588
"2011.10.24",1.7508
"2011.10.25",1.766
"2011.10.26",1.7584
"2011.10.27",1.7095
"2011.10.28",1.6725
"2011.10.29",1.6874
"2011.10.30",1.7023000000000001
"2011.10.31",1.7172
"2011.11.01",1.745
"2011.11.02",1.736
"2011.11.03",1.7367
"2011.11.04",1.7525
"2011.11.05",1.7504666666666666
"2011.11.06",1.7484333333333333
"2011.11.07",1.7464
"2011.11.08",1.7323
"2011.11.09",1.7795
"2011.11.10",1.7614
"2011.11.11",1.7424
"2011.11.12",1.7506333333333333
"2011.11.13",1.7588666666666666
"2011.11.14",1.7671
"2011.11.15",1.7721
"2011.11.16",1.7697
"2011.11.17",1.7785
"2011.11.18",1.786
"2011.11.19",1.7933666666666668
"2011.11.20",1.8007333333333333
"2011.11.21",1.8081
"2011.11.22",1.8184
"2011.11.23",1.8672
"2011.11.24",1.8981
"2011.11.25",1.892
"2011.11.26",1.8794
"2011.11.27",1.8668
"2011.11.28",1.8542
"2011.11.29",1.845
"2011.11.30",1.8083
"2011.12.01",1.8
"2011.12.02",1.7912
"2011.12.03",1.7893666666666665
"2011.12.04",1.7875333333333334
"2011.12.05",1.7857
"2011.12.06",1.7915
"2011.12.07",1.7992
"2011.12.08",1.822
"2011.12.09",1.7979
"2011.12.10",1.8132333333333335
"2011.12.11",1.8285666666666667
"2011.12.12",1.8439
"2011.12.13",1.8647
"2011.12.14",1.8798
"2011.12.15",1.8602
"2011.12.16",1.852
"2011.12.17",1.8575666666666668
"2011.12.18",1.8631333333333333
"2011.12.19",1.8687
"2011.12.20",1.845
"2011.12.21",1.8607
"2011.12.22",1.8562
"2011.12.23",1.8567
"2011.12.24",1.8564
"2011.12.25",1.8560999999999999
"2011.12.26",1.8558
"2011.12.27",1.8613
"2011.12.28",1.874
"2011.12.29",1.8657
"2011.12.30",1.8632
"2011.12.31",1.8657333333333332
"2012.01.01",1.8682666666666667
"2012.01.02",1.8708
"2012.01.03",1.8304
"2012.01.04",1.8323
"2012.01.05",1.8437
"2012.01.06",1.8579
"2012.01.07",1.8495666666666668
"2012.01.08",1.8412333333333333
"2012.01.09",1.8329
"2012.01.10",1.7995
"2012.01.11",1.803
"2012.01.12",1.778
"2012.01.13",1.7849
"2012.01.14",1.7852333333333332
"2012.01.15",1.7855666666666667
"2012.01.16",1.7859
"2012.01.17",1.788
"2012.01.18",1.7649
"2012.01.19",1.7655
"2012.01.20",1.7548
"2012.01.21",1.7549333333333332
"2012.01.22",1.7550666666666668
"2012.01.23",1.7552
"2012.01.24",1.7585
"2012.01.25",1.7605
"2012.01.26",1.7505
"2012.01.27",1.7374
"2012.01.28",1.7416
"2012.01.29",1.7458
"2012.01.30",1.75
"2012.01.31",1.7472
"2012.02.01",1.7342
"2012.02.02",1.7195
"2012.02.03",1.7161
"2012.02.04",1.7196
"2012.02.05",1.7230999999999999
"2012.02.06",1.7266
"2012.02.07",1.726
"2012.02.08",1.7214
"2012.02.09",1.7163
"2012.02.10",1.7208
"2012.02.11",1.7193666666666667
"2012.02.12",1.7179333333333333
"2012.02.13",1.7165
"2012.02.14",1.7211
"2012.02.15",1.7289
"2012.02.16",1.7165
"2012.02.17",1.715
"2012.02.18",1.7159333333333333
"2012.02.19",1.7168666666666668
"2012.02.20",1.7178
"2012.02.21",1.7175
"2012.02.22",1.7064
"2012.02.23",1.7137
"2012.02.24",1.7094
"2012.02.25",1.7088333333333334
"2012.02.26",1.7082666666666666
"2012.02.27",1.7077
"2012.02.28",1.695
"2012.02.29",1.7174
"2012.03.01",1.7138
"2012.03.02",1.7311
"2012.03.03",1.7338666666666667
"2012.03.04",1.7366333333333335
"2012.03.05",1.7394
"2012.03.06",1.7584
"2012.03.07",1.7665
"2012.03.08",1.7612
"2012.03.09",1.7914
"2012.03.10",1.7941
"2012.03.11",1.7968000000000002
"2012.03.12",1.7995
"2012.03.13",1.7926
"2012.03.14",1.8054
"2012.03.15",1.7991
"2012.03.16",1.8003
"2012.03.17",1.8073666666666666
"2012.03.18",1.8144333333333333
"2012.03.19",1.8215
"2012.03.20",1.8144
"2012.03.21",1.8226
"2012.03.22",1.8199
"2012.03.23",1.8106
"2012.03.24",1.8129
"2012.03.25",1.8152
"2012.03.26",1.8175
"2012.03.27",1.8219
"2012.03.28",1.823
"2012.03.29",1.8224
"2012.03.30",1.8264
"2012.03.31",1.8285666666666667
"2012.04.01",1.8307333333333333
"2012.04.02",1.8329
"2012.04.03",1.8255
"2012.04.04",1.8263
"2012.04.05",1.8214
"2012.04.06",1.8214
"2012.04.07",1.8200333333333332
"2012.04.08",1.8186666666666667
"2012.04.09",1.8173
"2012.04.10",1.8337
"2012.04.11",1.8358
"2012.04.12",1.8272
"2012.04.13",1.8372
"2012.04.14",1.8407333333333333
"2012.04.15",1.8442666666666667
"2012.04.16",1.8478
"2012.04.17",1.8612
"2012.04.18",1.879
"2012.04.19",1.8806
"2012.04.20",1.8724
"2012.04.21",1.875
"2012.04.22",1.8776000000000002
"2012.04.23",1.8802
"2012.04.24",1.8821
"2012.04.25",1.8788
"2012.04.26",1.8855
"2012.04.27",1.8861
"2012.04.28",1.8936666666666668
"2012.04.29",1.9012333333333333
"2012.04.30",1.9088
"2012.05.01",1.9047
"2012.05.02",1.9243
"2012.05.03",1.9085
"2012.05.04",1.9275
"2012.05.05",1.9248
"2012.05.06",1.9221
"2012.05.07",1.9194
"2012.05.08",1.9397
"2012.05.09",1.9715
"2012.05.10",1.9529
"2012.05.11",1.966
"2012.05.12",1.9757
"2012.05.13",1.9854
"2012.05.14",1.9951
"2012.05.15",2.0017
"2012.05.16",2.0005
"2012.05.17",2.0092
"2012.05.18",2.0237
"2012.05.19",2.0297
"2012.05.20",2.0357
"2012.05.21",2.0417
"2012.05.22",2.0907
"2012.05.23",2.0309
"2012.05.24",2.0282
"2012.05.25",1.9846
"2012.05.26",1.9841333333333333
"2012.05.27",1.9836666666666667
"2012.05.28",1.9832
"2012.05.29",1.9895
"2012.05.30",2.016
"2012.05.31",2.0226
"2012.06.01",2.04
"2012.06.02",2.0453333333333332
"2012.06.03",2.050666666666667
"2012.06.04",2.056
"2012.06.05",2.0248
"2012.06.06",2.0328
"2012.06.07",2.0328
"2012.06.08",2.0213
"2012.06.09",2.0359333333333334
"2012.06.10",2.0505666666666666
"2012.06.11",2.0652
"2012.06.12",2.0684
"2012.06.13",2.0719
"2012.06.14",2.0569
"2012.06.15",2.0484
"2012.06.16",2.0536333333333334
"2012.06.17",2.0588666666666664
"2012.06.18",2.0641
"2012.06.19",2.0279
"2012.06.20",2.0256
"2012.06.21",2.0631
"2012.06.22",2.0675
"2012.06.23",2.0654333333333335
"2012.06.24",2.0633666666666666
"2012.06.25",2.0613
"2012.06.26",2.0724
"2012.06.27",2.0764
"2012.06.28",2.0765
"2012.06.29",2.0095
"2012.06.30",2.0013
"2012.07.01",1.9931
"2012.07.02",1.9849
"2012.07.03",2.0156
"2012.07.04",2.0279
"2012.07.05",2.0194
"2012.07.06",2.0281
"2012.07.07",2.0295
"2012.07.08",2.0309
"2012.07.09",2.0323
"2012.07.10",2.0333
"2012.07.11",2.0345
"2012.07.12",2.0373
"2012.07.13",2.037
"2012.07.14",2.036233333333333
"2012.07.15",2.0354666666666668
"2012.07.16",2.0347
"2012.07.17",2.022
"2012.07.18",2.0227
"2012.07.19",2.0125
"2012.07.20",2.0236
"2012.07.21",2.0287
"2012.07.22",2.0338
"2012.07.23",2.0389
"2012.07.24",2.0477
"2012.07.25",2.0331
"2012.07.26",2.0213
"2012.07.27",2.0212
"2012.07.28",2.027633333333333
"2012.07.29",2.034066666666667
"2012.07.30",2.0405
"2012.07.31",2.0567
"2012.08.01",2.0443
"2012.08.02",2.0497
"2012.08.03",2.0282
"2012.08.04",2.0292
"2012.08.05",2.0302000000000002
"2012.08.06",2.0312
"2012.08.07",2.0285
"2012.08.08",2.0205
"2012.08.09",2.013
"2012.08.10",2.0149
"2012.08.11",2.0167333333333333
"2012.08.12",2.0185666666666666
"2012.08.13",2.0204
"2012.08.14",2.0266
"2012.08.15",2.0225
"2012.08.16",2.0168
"2012.08.17",2.0155
"2012.08.18",2.0159333333333334
"2012.08.19",2.0163666666666664
"2012.08.20",2.0168
"2012.08.21",2.0158
"2012.08.22",2.0165
"2012.08.23",2.0237
"2012.08.24",2.0271
"2012.08.25",2.0294666666666665
"2012.08.26",2.031833333333333
"2012.08.27",2.0342
"2012.08.28",2.044
"2012.08.29",2.05
"2012.08.30",2.0488
"2012.08.31",2.0293
"2012.09.01",2.0305333333333335
"2012.09.02",2.0317666666666665
"2012.09.03",2.033
"2012.09.04",2.0427
"2012.09.05",2.0393
"2012.09.06",2.0281
"2012.09.07",2.0281
"2012.09.08",2.0262
"2012.09.09",2.0243
"2012.09.10",2.0224
"2012.09.11",2.0167
"2012.09.12",2.0271
"2012.09.13",2.0211
"2012.09.14",2.0119
"2012.09.15",2.0189
"2012.09.16",2.0259
"2012.09.17",2.0329
"2012.09.18",2.0231
"2012.09.19",2.0242
"2012.09.20",2.0213
"2012.09.21",2.0225
"2012.09.22",2.0238
"2012.09.23",2.0251
"2012.09.24",2.0264
"2012.09.25",2.0315
"2012.09.26",2.0362
"2012.09.27",2.0293
"2012.09.28",2.0257
"2012.09.29",2.0259333333333336
"2012.09.30",2.0261666666666667
"2012.10.01",2.0264
"2012.10.02",2.0257
"2012.10.03",2.022
"2012.10.04",2.0177
"2012.10.05",2.031
"2012.10.06",2.0305666666666666
"2012.10.07",2.0301333333333336
"2012.10.08",2.0297
"2012.10.09",2.0362
"2012.10.10",2.0426
"2012.10.11",2.0423
"2012.10.12",2.0445
"2012.10.13",2.0417666666666667
"2012.10.14",2.0390333333333337
"2012.10.15",2.0363
